,stockId,stockName,timestamp_stock,price,volume,groupId,stockInGroup,timestamp_group_has_stock,groupHasPrice,stockNr
4146,215,Coca Cola Zero Glass,2022-09-30 13:11:22,,0.33,2,0,2022-09-30 13:11:22,22.0,0
4147,215,Coca Cola Zero Glass,2022-09-30 13:11:22,,0.33,3,0,2022-09-30 13:11:22,22.0,0
4148,215,Coca Cola Zero Glass,2022-09-30 13:11:22,,0.33,5,0,2022-09-30 13:11:22,22.0,0
4149,215,Coca Cola Zero Glass,2022-09-30 13:11:22,,0.33,7,0,2022-09-30 13:11:22,22.0,0
4150,215,Coca Cola Zero Glass,2022-09-30 13:11:22,,0.33,8,0,2022-09-30 13:11:22,22.0,0
4151,215,Coca Cola Zero Glass,2022-09-30 13:11:22,,0.33,9,0,2022-09-30 13:11:22,22.0,0
4152,215,Coca Cola Zero Glass,2022-09-30 13:11:22,,0.33,11,0,2022-09-30 13:11:22,22.0,0
4153,215,Coca Cola Zero Glass,2022-09-30 13:11:22,,0.33,12,0,2022-09-30 13:11:22,22.0,0
4154,215,Coca Cola Zero Glass,2022-09-30 13:11:22,,0.33,13,0,2022-09-30 13:11:22,22.0,0
4155,215,Coca Cola Zero Glass,2022-09-30 13:11:22,,0.33,14,0,2022-09-30 13:11:22,22.0,0
4156,215,Coca Cola Zero Glass,2022-09-30 13:11:22,,0.33,15,0,2022-09-30 13:11:22,22.0,0
4157,215,Coca Cola Zero Glass,2022-09-30 13:11:22,,0.33,16,1,2022-09-30 13:11:22,20.0,4
4158,215,Coca Cola Zero Glass,2022-09-30 13:11:22,,0.33,17,0,2022-09-30 13:11:22,22.0,0
4159,215,Coca Cola Zero Glass,2022-09-30 13:11:22,,0.33,18,0,2022-09-30 13:11:22,22.0,-2
4160,215,Coca Cola Zero Glass,2022-09-30 13:11:22,,0.33,19,0,2022-09-30 13:11:22,22.0,0
4161,215,Coca Cola Zero Glass,2022-09-30 13:11:22,,0.33,20,0,2022-09-30 13:11:22,22.0,0
4162,215,Coca Cola Zero Glass,2022-09-30 13:11:22,,0.33,21,0,2022-09-30 13:11:22,22.0,0
4163,215,Coca Cola Zero Glass,2022-09-30 13:11:22,,0.33,23,0,2022-09-30 13:11:22,22.0,0
4164,215,Coca Cola Zero Glass,2022-09-30 13:11:22,,0.33,24,0,2022-09-30 13:11:22,22.0,0
4165,215,Coca Cola Zero Glass,2022-09-30 13:11:22,,0.33,26,0,2022-09-30 13:11:22,22.0,0
4166,215,Coca Cola Zero Glass,2022-09-30 13:11:22,,0.33,27,0,2022-09-30 13:11:22,22.0,0
4167,215,Coca Cola Zero Glass,2022-09-30 13:11:22,,0.33,29,0,2022-09-30 13:11:22,22.0,0
4168,215,Coca Cola Zero Glass,2022-09-30 13:11:22,,0.33,30,0,2022-09-30 13:11:22,22.0,0
4169,215,Coca Cola Zero Glass,2022-09-30 13:11:22,,0.33,31,1,2022-09-30 13:11:22,22.0,96
4217,218,Powerking,2022-10-12 14:04:34,,0.25,1,0,2022-10-12 14:04:35,8.0,0
4218,218,Powerking,2022-10-12 14:04:34,,0.25,2,0,2022-10-12 14:04:35,8.0,0
4219,218,Powerking,2022-10-12 14:04:34,,0.25,3,0,2022-10-12 14:04:35,8.0,0
4220,218,Powerking,2022-10-12 14:04:34,,0.25,5,0,2022-10-12 14:04:35,8.0,0
4221,218,Powerking,2022-10-12 14:04:34,,0.25,7,0,2022-10-12 14:04:35,8.0,0
4222,218,Powerking,2022-10-12 14:04:34,,0.25,8,0,2022-10-12 14:04:35,8.0,0
4223,218,Powerking,2022-10-12 14:04:34,,0.25,9,0,2022-10-12 14:04:35,8.0,0
4224,218,Powerking,2022-10-12 14:04:34,,0.25,11,0,2022-10-12 14:04:35,8.0,0
4225,218,Powerking,2022-10-12 14:04:34,,0.25,12,0,2022-10-12 14:04:35,8.0,0
4226,218,Powerking,2022-10-12 14:04:34,,0.25,13,0,2022-10-12 14:04:35,8.0,0
4227,218,Powerking,2022-10-12 14:04:34,,0.25,14,0,2022-10-12 14:04:35,8.0,0
4228,218,Powerking,2022-10-12 14:04:34,,0.25,15,0,2022-10-12 14:04:35,8.0,0
4229,218,Powerking,2022-10-12 14:04:34,,0.25,17,0,2022-10-12 14:04:35,8.0,0
4230,218,Powerking,2022-10-12 14:04:34,,0.25,18,0,2022-10-12 14:04:35,8.0,0
4231,218,Powerking,2022-10-12 14:04:34,,0.25,19,1,2022-10-12 14:04:35,8.0,-45
4232,218,Powerking,2022-10-12 14:04:34,,0.25,20,0,2022-10-12 14:04:35,8.0,0
4233,218,Powerking,2022-10-12 14:04:34,,0.25,21,0,2022-10-12 14:04:35,8.0,0
4234,218,Powerking,2022-10-12 14:04:34,,0.25,23,0,2022-10-12 14:04:35,8.0,0
4235,218,Powerking,2022-10-12 14:04:34,,0.25,24,0,2022-10-12 14:04:35,8.0,0
4236,218,Powerking,2022-10-12 14:04:34,,0.25,26,0,2022-10-12 14:04:35,8.0,0
4237,218,Powerking,2022-10-12 14:04:34,,0.25,27,0,2022-10-12 14:04:35,8.0,0
4238,218,Powerking,2022-10-12 14:04:34,,0.25,29,0,2022-10-12 14:04:35,8.0,0
4239,218,Powerking,2022-10-12 14:04:34,,0.25,30,0,2022-10-12 14:04:35,8.0,0
4240,218,Powerking,2022-10-12 14:04:34,,0.25,31,0,2022-10-12 14:04:35,8.0,0
4266,220,Farris Bris,2022-10-19 11:50:15,,0.5,1,0,2022-10-19 11:50:15,23.0,0
4267,220,Farris Bris,2022-10-19 11:50:15,,0.5,2,0,2022-10-19 11:50:15,23.0,0
4268,220,Farris Bris,2022-10-19 11:50:15,,0.5,3,0,2022-10-19 11:50:15,23.0,0
4269,220,Farris Bris,2022-10-19 11:50:15,,0.5,5,0,2022-10-19 11:50:15,23.0,0
4270,220,Farris Bris,2022-10-19 11:50:15,,0.5,7,0,2022-10-19 11:50:15,23.0,0
4271,220,Farris Bris,2022-10-19 11:50:15,,0.5,8,0,2022-10-19 11:50:15,23.0,0
4272,220,Farris Bris,2022-10-19 11:50:15,,0.5,9,0,2022-10-19 11:50:15,23.0,0
4273,220,Farris Bris,2022-10-19 11:50:15,,0.5,11,1,2022-10-19 11:50:15,23.0,-18
4274,220,Farris Bris,2022-10-19 11:50:15,,0.5,12,0,2022-10-19 11:50:15,23.0,0
4275,220,Farris Bris,2022-10-19 11:50:15,,0.5,13,0,2022-10-19 11:50:15,23.0,0
4276,220,Farris Bris,2022-10-19 11:50:15,,0.5,14,0,2022-10-19 11:50:15,23.0,0
4277,220,Farris Bris,2022-10-19 11:50:15,,0.5,15,0,2022-10-19 11:50:15,23.0,0
4278,220,Farris Bris,2022-10-19 11:50:15,,0.5,17,0,2022-10-19 11:50:15,23.0,0
4279,220,Farris Bris,2022-10-19 11:50:15,,0.5,18,0,2022-10-19 11:50:15,23.0,0
4280,220,Farris Bris,2022-10-19 11:50:15,,0.5,19,0,2022-10-19 11:50:15,23.0,0
4281,220,Farris Bris,2022-10-19 11:50:15,,0.5,20,0,2022-10-19 11:50:15,23.0,0
4282,220,Farris Bris,2022-10-19 11:50:15,,0.5,21,0,2022-10-19 11:50:15,23.0,0
4283,220,Farris Bris,2022-10-19 11:50:15,,0.5,23,0,2022-10-19 11:50:15,23.0,0
4284,220,Farris Bris,2022-10-19 11:50:15,,0.5,24,0,2022-10-19 11:50:15,23.0,0
4285,220,Farris Bris,2022-10-19 11:50:15,,0.5,26,0,2022-10-19 11:50:15,23.0,0
4286,220,Farris Bris,2022-10-19 11:50:15,,0.5,27,0,2022-10-19 11:50:15,23.0,0
4287,220,Farris Bris,2022-10-19 11:50:15,,0.5,29,0,2022-10-19 11:50:15,23.0,0
4288,220,Farris Bris,2022-10-19 11:50:15,,0.5,30,0,2022-10-19 11:50:15,23.0,0
4289,220,Farris Bris,2022-10-19 11:50:15,,0.5,31,0,2022-10-19 11:50:15,23.0,0
4314,222,"Brus 0,5",2022-10-25 10:29:10,,0.5,1,0,2022-10-25 10:29:10,25.0,0
4315,222,"Brus 0,5",2022-10-25 10:29:10,,0.5,2,0,2022-10-25 10:29:10,25.0,0
4316,222,"Brus 0,5",2022-10-25 10:29:10,,0.5,3,0,2022-10-25 10:29:10,25.0,0
4317,222,"Brus 0,5",2022-10-25 10:29:10,,0.5,5,0,2022-10-25 10:29:10,25.0,0
4318,222,"Brus 0,5",2022-10-25 10:29:10,,0.5,7,0,2022-10-25 10:29:10,25.0,0
4319,222,"Brus 0,5",2022-10-25 10:29:10,,0.5,8,0,2022-10-25 10:29:10,25.0,0
4320,222,"Brus 0,5",2022-10-25 10:29:10,,0.5,9,0,2022-10-25 10:29:10,25.0,0
4321,222,"Brus 0,5",2022-10-25 10:29:10,,0.5,11,0,2022-10-25 10:29:10,25.0,0
4322,222,"Brus 0,5",2022-10-25 10:29:10,,0.5,12,0,2022-10-25 10:29:10,25.0,-23
4323,222,"Brus 0,5",2022-10-25 10:29:10,,0.5,13,0,2022-10-25 10:29:10,25.0,0
4324,222,"Brus 0,5",2022-10-25 10:29:10,,0.5,14,0,2022-10-25 10:29:10,25.0,0
4325,222,"Brus 0,5",2022-10-25 10:29:10,,0.5,15,0,2022-10-25 10:29:10,25.0,0
4326,222,"Brus 0,5",2022-10-25 10:29:10,,0.5,17,0,2022-10-25 10:29:10,25.0,0
4327,222,"Brus 0,5",2022-10-25 10:29:10,,0.5,18,0,2022-10-25 10:29:10,25.0,0
4328,222,"Brus 0,5",2022-10-25 10:29:10,,0.5,19,0,2022-10-25 10:29:10,25.0,0
4329,222,"Brus 0,5",2022-10-25 10:29:10,,0.5,20,0,2022-10-25 10:29:10,25.0,0
4330,222,"Brus 0,5",2022-10-25 10:29:10,,0.5,21,0,2022-10-25 10:29:10,25.0,0
4331,222,"Brus 0,5",2022-10-25 10:29:10,,0.5,23,0,2022-10-25 10:29:10,25.0,0
4332,222,"Brus 0,5",2022-10-25 10:29:10,,0.5,24,0,2022-10-25 10:29:10,25.0,0
4333,222,"Brus 0,5",2022-10-25 10:29:10,,0.5,26,0,2022-10-25 10:29:10,25.0,0
4334,222,"Brus 0,5",2022-10-25 10:29:10,,0.5,27,0,2022-10-25 10:29:10,25.0,0
4335,222,"Brus 0,5",2022-10-25 10:29:10,,0.5,29,0,2022-10-25 10:29:10,25.0,0
4336,222,"Brus 0,5",2022-10-25 10:29:10,,0.5,30,0,2022-10-25 10:29:10,25.0,0
4337,222,"Brus 0,5",2022-10-25 10:29:10,,0.5,31,0,2022-10-25 10:29:10,25.0,0
4532,232,Julebrus,2022-11-09 13:49:08,,0.33,1,1,2022-11-09 13:49:09,15.0,2
4533,232,Julebrus,2022-11-09 13:49:08,,0.33,2,0,2022-11-09 13:49:09,15.0,0
4534,232,Julebrus,2022-11-09 13:49:08,,0.33,3,0,2022-11-09 13:49:09,15.0,0
4535,232,Julebrus,2022-11-09 13:49:08,,0.33,5,0,2022-11-09 13:49:09,15.0,0
4536,232,Julebrus,2022-11-09 13:49:08,,0.33,6,1,2022-11-09 13:49:09,15.0,-163
4537,232,Julebrus,2022-11-09 13:49:08,,0.33,7,0,2022-11-09 13:49:09,16.0,10
4538,232,Julebrus,2022-11-09 13:49:08,,0.33,8,0,2022-11-09 13:49:09,15.0,0
4539,232,Julebrus,2022-11-09 13:49:08,,0.33,9,0,2022-11-09 13:49:09,15.0,0
4540,232,Julebrus,2022-11-09 13:49:08,,0.33,11,0,2022-11-09 13:49:09,15.0,0
4541,232,Julebrus,2022-11-09 13:49:08,,0.33,12,0,2022-11-09 13:49:09,15.0,0
4542,232,Julebrus,2022-11-09 13:49:08,,0.33,13,0,2022-11-09 13:49:09,15.0,0
4543,232,Julebrus,2022-11-09 13:49:08,,0.33,14,0,2022-11-09 13:49:09,15.0,0
4544,232,Julebrus,2022-11-09 13:49:08,,0.33,15,0,2022-11-09 13:49:09,15.0,0
4545,232,Julebrus,2022-11-09 13:49:08,,0.33,17,0,2022-11-09 13:49:09,15.0,0
4546,232,Julebrus,2022-11-09 13:49:08,,0.33,18,0,2022-11-09 13:49:09,15.0,0
4547,232,Julebrus,2022-11-09 13:49:08,,0.33,19,0,2022-11-09 13:49:09,15.0,0
4548,232,Julebrus,2022-11-09 13:49:08,,0.33,20,0,2022-11-09 13:49:09,15.0,0
4549,232,Julebrus,2022-11-09 13:49:08,,0.33,21,0,2022-11-09 13:49:09,15.0,0
4550,232,Julebrus,2022-11-09 13:49:08,,0.33,23,0,2022-11-09 13:49:09,15.0,0
4551,232,Julebrus,2022-11-09 13:49:08,,0.33,24,0,2022-11-09 13:49:09,15.0,0
4552,232,Julebrus,2022-11-09 13:49:08,,0.33,26,0,2022-11-09 13:49:09,15.0,0
4553,232,Julebrus,2022-11-09 13:49:08,,0.33,27,0,2022-11-09 13:49:09,15.0,0
4554,232,Julebrus,2022-11-09 13:49:08,,0.33,29,0,2022-11-09 13:49:09,15.0,0
4555,232,Julebrus,2022-11-09 13:49:08,,0.33,30,0,2022-11-09 13:49:09,15.0,0
4556,232,Julebrus,2022-11-09 13:49:08,,0.33,31,0,2022-11-09 13:49:09,15.0,0
4582,234,Powerking,2022-11-10 17:19:28,,0.25,1,0,2022-11-10 17:19:28,7.0,0
4583,234,Powerking,2022-11-10 17:19:28,,0.25,2,0,2022-11-10 17:19:28,7.0,0
4584,234,Powerking,2022-11-10 17:19:28,,0.25,3,0,2022-11-10 17:19:28,7.0,0
4585,234,Powerking,2022-11-10 17:19:28,,0.25,5,0,2022-11-10 17:19:28,7.0,0
4586,234,Powerking,2022-11-10 17:19:28,,0.25,7,0,2022-11-10 17:19:28,7.0,0
4587,234,Powerking,2022-11-10 17:19:28,,0.25,8,0,2022-11-10 17:19:28,7.0,0
4588,234,Powerking,2022-11-10 17:19:28,,0.25,9,0,2022-11-10 17:19:28,7.0,0
4589,234,Powerking,2022-11-10 17:19:28,,0.25,11,0,2022-11-10 17:19:28,7.0,0
4590,234,Powerking,2022-11-10 17:19:28,,0.25,12,0,2022-11-10 17:19:28,7.0,-236
4591,234,Powerking,2022-11-10 17:19:28,,0.25,13,0,2022-11-10 17:19:28,7.0,0
4592,234,Powerking,2022-11-10 17:19:28,,0.25,14,0,2022-11-10 17:19:28,7.0,0
4593,234,Powerking,2022-11-10 17:19:28,,0.25,15,0,2022-11-10 17:19:28,7.0,0
4594,234,Powerking,2022-11-10 17:19:28,,0.25,17,0,2022-11-10 17:19:28,7.0,0
4595,234,Powerking,2022-11-10 17:19:28,,0.25,18,0,2022-11-10 17:19:28,7.0,0
4596,234,Powerking,2022-11-10 17:19:28,,0.25,19,0,2022-11-10 17:19:28,7.0,0
4597,234,Powerking,2022-11-10 17:19:28,,0.25,20,0,2022-11-10 17:19:28,7.0,0
4598,234,Powerking,2022-11-10 17:19:28,,0.25,21,0,2022-11-10 17:19:28,7.0,0
4599,234,Powerking,2022-11-10 17:19:28,,0.25,23,0,2022-11-10 17:19:28,7.0,0
4600,234,Powerking,2022-11-10 17:19:28,,0.25,24,0,2022-11-10 17:19:28,7.0,0
4601,234,Powerking,2022-11-10 17:19:28,,0.25,26,0,2022-11-10 17:19:28,7.0,0
4602,234,Powerking,2022-11-10 17:19:28,,0.25,27,0,2022-11-10 17:19:28,7.0,0
4603,234,Powerking,2022-11-10 17:19:28,,0.25,29,0,2022-11-10 17:19:28,7.0,0
4604,234,Powerking,2022-11-10 17:19:28,,0.25,30,0,2022-11-10 17:19:28,7.0,0
4605,234,Powerking,2022-11-10 17:19:28,,0.25,31,0,2022-11-10 17:19:28,7.0,0
4948,249,Julebrus,2022-11-23 16:06:26,,0.33,1,0,2022-11-23 16:06:27,16.0,0
4949,249,Julebrus,2022-11-23 16:06:26,,0.33,2,0,2022-11-23 16:06:27,16.0,0
4950,249,Julebrus,2022-11-23 16:06:26,,0.33,3,0,2022-11-23 16:06:27,16.0,0
4951,249,Julebrus,2022-11-23 16:06:26,,0.33,5,0,2022-11-23 16:06:27,16.0,0
4952,249,Julebrus,2022-11-23 16:06:26,,0.33,7,0,2022-11-23 16:06:27,16.0,0
4953,249,Julebrus,2022-11-23 16:06:26,,0.33,8,1,2022-11-23 16:06:27,16.0,15
4954,249,Julebrus,2022-11-23 16:06:26,,0.33,9,0,2022-11-23 16:06:27,16.0,-3
4955,249,Julebrus,2022-11-23 16:06:26,,0.33,11,0,2022-11-23 16:06:27,16.0,0
4956,249,Julebrus,2022-11-23 16:06:26,,0.33,12,0,2022-11-23 16:06:27,16.0,0
4957,249,Julebrus,2022-11-23 16:06:26,,0.33,13,0,2022-11-23 16:06:27,16.0,0
4958,249,Julebrus,2022-11-23 16:06:26,,0.33,14,0,2022-11-23 16:06:27,16.0,0
4959,249,Julebrus,2022-11-23 16:06:26,,0.33,15,0,2022-11-23 16:06:27,16.0,0
4960,249,Julebrus,2022-11-23 16:06:26,,0.33,17,0,2022-11-23 16:06:27,16.0,0
4961,249,Julebrus,2022-11-23 16:06:26,,0.33,18,0,2022-11-23 16:06:27,16.0,0
4962,249,Julebrus,2022-11-23 16:06:26,,0.33,19,0,2022-11-23 16:06:27,16.0,0
4963,249,Julebrus,2022-11-23 16:06:26,,0.33,20,0,2022-11-23 16:06:27,16.0,0
4964,249,Julebrus,2022-11-23 16:06:26,,0.33,21,0,2022-11-23 16:06:27,16.0,0
4965,249,Julebrus,2022-11-23 16:06:26,,0.33,23,0,2022-11-23 16:06:27,16.0,0
4966,249,Julebrus,2022-11-23 16:06:26,,0.33,24,0,2022-11-23 16:06:27,16.0,0
4967,249,Julebrus,2022-11-23 16:06:26,,0.33,26,0,2022-11-23 16:06:27,16.0,0
4968,249,Julebrus,2022-11-23 16:06:26,,0.33,27,0,2022-11-23 16:06:27,16.0,0
4969,249,Julebrus,2022-11-23 16:06:26,,0.33,28,0,2022-11-23 16:06:27,16.0,0
4970,249,Julebrus,2022-11-23 16:06:26,,0.33,29,0,2022-11-23 16:06:27,16.0,0
4971,249,Julebrus,2022-11-23 16:06:26,,0.33,30,0,2022-11-23 16:06:27,16.0,0
4972,249,Julebrus,2022-11-23 16:06:26,,0.33,31,0,2022-11-23 16:06:27,16.0,0
4973,250,Julebrus,2022-11-23 16:06:28,,0.33,1,0,2022-11-23 16:06:29,16.0,0
4974,250,Julebrus,2022-11-23 16:06:28,,0.33,2,0,2022-11-23 16:06:29,16.0,0
4975,250,Julebrus,2022-11-23 16:06:28,,0.33,3,0,2022-11-23 16:06:29,16.0,0
4976,250,Julebrus,2022-11-23 16:06:28,,0.33,5,0,2022-11-23 16:06:29,16.0,0
4977,250,Julebrus,2022-11-23 16:06:28,,0.33,7,0,2022-11-23 16:06:29,16.0,0
4978,250,Julebrus,2022-11-23 16:06:28,,0.33,8,0,2022-11-23 16:06:29,16.0,0
4979,250,Julebrus,2022-11-23 16:06:28,,0.33,9,0,2022-11-23 16:06:29,16.0,0
4980,250,Julebrus,2022-11-23 16:06:28,,0.33,11,0,2022-11-23 16:06:29,16.0,0
4981,250,Julebrus,2022-11-23 16:06:28,,0.33,12,0,2022-11-23 16:06:29,16.0,0
4982,250,Julebrus,2022-11-23 16:06:28,,0.33,13,0,2022-11-23 16:06:29,16.0,0
4983,250,Julebrus,2022-11-23 16:06:28,,0.33,14,0,2022-11-23 16:06:29,16.0,0
4984,250,Julebrus,2022-11-23 16:06:28,,0.33,15,0,2022-11-23 16:06:29,16.0,0
4985,250,Julebrus,2022-11-23 16:06:28,,0.33,17,0,2022-11-23 16:06:29,16.0,0
4986,250,Julebrus,2022-11-23 16:06:28,,0.33,18,0,2022-11-23 16:06:29,16.0,0
4987,250,Julebrus,2022-11-23 16:06:28,,0.33,19,0,2022-11-23 16:06:29,16.0,0
4988,250,Julebrus,2022-11-23 16:06:28,,0.33,20,0,2022-11-23 16:06:29,16.0,0
4989,250,Julebrus,2022-11-23 16:06:28,,0.33,21,0,2022-11-23 16:06:29,16.0,0
4990,250,Julebrus,2022-11-23 16:06:28,,0.33,23,0,2022-11-23 16:06:29,16.0,0
4991,250,Julebrus,2022-11-23 16:06:28,,0.33,24,0,2022-11-23 16:06:29,16.0,0
4992,250,Julebrus,2022-11-23 16:06:28,,0.33,26,0,2022-11-23 16:06:29,16.0,0
4993,250,Julebrus,2022-11-23 16:06:28,,0.33,27,0,2022-11-23 16:06:29,16.0,0
4994,250,Julebrus,2022-11-23 16:06:28,,0.33,28,0,2022-11-23 16:06:29,16.0,0
4995,250,Julebrus,2022-11-23 16:06:28,,0.33,29,0,2022-11-23 16:06:29,16.0,0
4996,250,Julebrus,2022-11-23 16:06:28,,0.33,30,0,2022-11-23 16:06:29,16.0,0
4997,250,Julebrus,2022-11-23 16:06:28,,0.33,31,0,2022-11-23 16:06:29,16.0,0
4998,251,Julebrus,2022-11-23 16:12:38,,0.33,1,0,2022-11-23 16:12:39,20.0,0
4999,251,Julebrus,2022-11-23 16:12:38,,0.33,2,0,2022-11-23 16:12:39,20.0,0
5000,251,Julebrus,2022-11-23 16:12:38,,0.33,3,0,2022-11-23 16:12:39,20.0,0
5001,251,Julebrus,2022-11-23 16:12:38,,0.33,5,0,2022-11-23 16:12:39,20.0,0
5002,251,Julebrus,2022-11-23 16:12:38,,0.33,7,0,2022-11-23 16:12:39,20.0,0
5003,251,Julebrus,2022-11-23 16:12:38,,0.33,8,0,2022-11-23 16:12:39,20.0,0
5004,251,Julebrus,2022-11-23 16:12:38,,0.33,9,0,2022-11-23 16:12:39,20.0,0
5005,251,Julebrus,2022-11-23 16:12:38,,0.33,11,0,2022-11-23 16:12:39,20.0,0
5006,251,Julebrus,2022-11-23 16:12:38,,0.33,12,0,2022-11-23 16:12:39,20.0,0
5007,251,Julebrus,2022-11-23 16:12:38,,0.33,13,0,2022-11-23 16:12:39,20.0,0
5008,251,Julebrus,2022-11-23 16:12:38,,0.33,14,0,2022-11-23 16:12:39,20.0,0
5009,251,Julebrus,2022-11-23 16:12:38,,0.33,15,0,2022-11-23 16:12:39,20.0,0
5010,251,Julebrus,2022-11-23 16:12:38,,0.33,17,0,2022-11-23 16:12:39,20.0,0
5011,251,Julebrus,2022-11-23 16:12:38,,0.33,18,0,2022-11-23 16:12:39,20.0,0
5012,251,Julebrus,2022-11-23 16:12:38,,0.33,19,0,2022-11-23 16:12:39,20.0,0
5013,251,Julebrus,2022-11-23 16:12:38,,0.33,20,0,2022-11-23 16:12:39,20.0,0
5014,251,Julebrus,2022-11-23 16:12:38,,0.33,21,0,2022-11-23 16:12:39,20.0,0
5015,251,Julebrus,2022-11-23 16:12:38,,0.33,23,0,2022-11-23 16:12:39,20.0,0
5016,251,Julebrus,2022-11-23 16:12:38,,0.33,24,0,2022-11-23 16:12:39,20.0,0
5017,251,Julebrus,2022-11-23 16:12:38,,0.33,26,0,2022-11-23 16:12:39,20.0,0
5018,251,Julebrus,2022-11-23 16:12:38,,0.33,27,0,2022-11-23 16:12:39,20.0,0
5019,251,Julebrus,2022-11-23 16:12:38,,0.33,28,0,2022-11-23 16:12:39,20.0,0
5020,251,Julebrus,2022-11-23 16:12:38,,0.33,29,0,2022-11-23 16:12:39,20.0,0
5021,251,Julebrus,2022-11-23 16:12:38,,0.33,30,1,2022-11-23 16:12:39,20.0,31
5022,251,Julebrus,2022-11-23 16:12:38,,0.33,31,0,2022-11-23 16:12:39,20.0,0
5023,252,Julebrus Hansa,2022-11-26 12:03:12,,0.33,1,0,2022-11-26 12:03:13,20.0,0
5024,252,Julebrus Hansa,2022-11-26 12:03:12,,0.33,2,0,2022-11-26 12:03:13,20.0,0
5025,252,Julebrus Hansa,2022-11-26 12:03:12,,0.33,3,0,2022-11-26 12:03:13,20.0,0
5026,252,Julebrus Hansa,2022-11-26 12:03:12,,0.33,5,0,2022-11-26 12:03:13,20.0,0
5027,252,Julebrus Hansa,2022-11-26 12:03:12,,0.33,7,0,2022-11-26 12:03:13,20.0,0
5028,252,Julebrus Hansa,2022-11-26 12:03:12,,0.33,8,0,2022-11-26 12:03:13,20.0,0
5029,252,Julebrus Hansa,2022-11-26 12:03:12,,0.33,9,0,2022-11-26 12:03:13,20.0,0
5030,252,Julebrus Hansa,2022-11-26 12:03:12,,0.33,11,0,2022-11-26 12:03:13,20.0,0
5031,252,Julebrus Hansa,2022-11-26 12:03:12,,0.33,12,0,2022-11-26 12:03:13,20.0,0
5032,252,Julebrus Hansa,2022-11-26 12:03:12,,0.33,13,0,2022-11-26 12:03:13,20.0,0
5033,252,Julebrus Hansa,2022-11-26 12:03:12,,0.33,14,1,2022-11-26 12:03:13,15.0,42
5034,252,Julebrus Hansa,2022-11-26 12:03:12,,0.33,15,0,2022-11-26 12:03:13,20.0,0
5035,252,Julebrus Hansa,2022-11-26 12:03:12,,0.33,17,0,2022-11-26 12:03:13,20.0,0
5036,252,Julebrus Hansa,2022-11-26 12:03:12,,0.33,18,0,2022-11-26 12:03:13,20.0,0
5037,252,Julebrus Hansa,2022-11-26 12:03:12,,0.33,19,0,2022-11-26 12:03:13,20.0,0
5038,252,Julebrus Hansa,2022-11-26 12:03:12,,0.33,20,0,2022-11-26 12:03:13,20.0,0
5039,252,Julebrus Hansa,2022-11-26 12:03:12,,0.33,21,0,2022-11-26 12:03:13,20.0,0
5040,252,Julebrus Hansa,2022-11-26 12:03:12,,0.33,23,0,2022-11-26 12:03:13,20.0,0
5041,252,Julebrus Hansa,2022-11-26 12:03:12,,0.33,24,0,2022-11-26 12:03:13,20.0,0
5042,252,Julebrus Hansa,2022-11-26 12:03:12,,0.33,26,0,2022-11-26 12:03:13,20.0,0
5043,252,Julebrus Hansa,2022-11-26 12:03:12,,0.33,27,0,2022-11-26 12:03:13,20.0,0
5044,252,Julebrus Hansa,2022-11-26 12:03:12,,0.33,28,1,2022-11-26 12:03:13,20.0,19
5045,252,Julebrus Hansa,2022-11-26 12:03:12,,0.33,29,0,2022-11-26 12:03:13,20.0,0
5046,252,Julebrus Hansa,2022-11-26 12:03:12,,0.33,30,0,2022-11-26 12:03:13,20.0,0
5047,252,Julebrus Hansa,2022-11-26 12:03:12,,0.33,31,0,2022-11-26 12:03:13,20.0,0
5124,256,Billys Pan Pizza,2022-12-02 10:48:27,,0.0,1,0,2022-12-02 10:48:27,19.0,0
5125,256,Billys Pan Pizza,2022-12-02 10:48:27,,0.0,2,0,2022-12-02 10:48:27,19.0,0
5126,256,Billys Pan Pizza,2022-12-02 10:48:27,,0.0,3,0,2022-12-02 10:48:27,19.0,0
5127,256,Billys Pan Pizza,2022-12-02 10:48:27,,0.0,5,0,2022-12-02 10:48:27,19.0,0
5128,256,Billys Pan Pizza,2022-12-02 10:48:27,,0.0,7,0,2022-12-02 10:48:27,19.0,0
5129,256,Billys Pan Pizza,2022-12-02 10:48:27,,0.0,8,0,2022-12-02 10:48:27,19.0,0
5130,256,Billys Pan Pizza,2022-12-02 10:48:27,,0.0,9,0,2022-12-02 10:48:27,19.0,0
5131,256,Billys Pan Pizza,2022-12-02 10:48:27,,0.0,11,0,2022-12-02 10:48:27,19.0,0
5132,256,Billys Pan Pizza,2022-12-02 10:48:27,,0.0,12,0,2022-12-02 10:48:27,19.0,0
5133,256,Billys Pan Pizza,2022-12-02 10:48:27,,0.0,13,0,2022-12-02 10:48:27,19.0,0
5134,256,Billys Pan Pizza,2022-12-02 10:48:27,,0.0,14,0,2022-12-02 10:48:27,19.0,0
5135,256,Billys Pan Pizza,2022-12-02 10:48:27,,0.0,15,0,2022-12-02 10:48:27,19.0,0
5136,256,Billys Pan Pizza,2022-12-02 10:48:27,,0.0,17,0,2022-12-02 10:48:27,19.0,0
5137,256,Billys Pan Pizza,2022-12-02 10:48:27,,0.0,18,0,2022-12-02 10:48:27,19.0,0
5138,256,Billys Pan Pizza,2022-12-02 10:48:27,,0.0,19,0,2022-12-02 10:48:27,19.0,0
