,id,userId,stockId,groupId,semesterId,timestamp,price
52847,53274,576,78,1,3,2023-01-24 11:59:57,19.0
52848,53275,488,8,6,3,2023-01-24 11:59:59,20.0
52849,53276,221,14,7,3,2023-01-24 12:02:44,19.0
52854,53281,298,104,6,3,2023-01-24 12:09:55,31.0
52857,53284,583,105,6,3,2023-01-24 12:14:09,19.0
52859,53286,584,105,6,3,2023-01-24 12:18:31,19.0
52860,53287,587,8,6,3,2023-01-24 12:22:37,20.0
52861,53288,616,14,7,3,2023-01-24 12:39:18,19.0
52862,53289,213,67,29,3,2023-01-24 12:49:42,22.0
52863,53290,271,67,29,3,2023-01-24 12:50:02,22.0
52864,53291,858,7,3,3,2023-01-24 12:50:03,21.0
52865,53292,140,43,29,3,2023-01-24 12:56:42,19.0
52866,53293,213,43,29,3,2023-01-24 12:57:13,19.0
52867,53294,213,43,29,3,2023-01-24 12:57:41,19.0
52868,53295,141,105,6,3,2023-01-24 13:35:15,19.0
52869,53296,331,104,6,3,2023-01-24 13:36:41,31.0
52870,53297,466,104,1,3,2023-01-24 13:45:28,31.0
52871,53298,157,14,7,3,2023-01-24 13:49:06,19.0
52872,53299,552,43,30,3,2023-01-24 13:50:08,20.0
52873,53300,413,8,13,3,2023-01-24 13:58:49,20.0
52874,53301,532,11,2,3,2023-01-24 14:07:42,18.0
52875,53302,411,8,2,3,2023-01-24 14:08:49,21.0
52876,53303,544,43,24,3,2023-01-24 14:09:36,19.0
52877,53304,384,209,19,3,2023-01-24 14:32:05,15.0
52878,53305,599,209,19,3,2023-01-24 14:32:26,15.0
52879,53306,133,204,19,3,2023-01-24 14:33:31,15.0
52880,53307,57,14,1,3,2023-01-24 14:53:24,18.0
52881,53308,373,43,29,3,2023-01-24 15:28:58,19.0
52882,53309,593,210,19,3,2023-01-24 15:47:17,22.0
52883,53310,11,14,1,3,2023-01-24 16:50:47,18.0
52884,53311,4,78,1,3,2023-01-24 17:09:32,19.0
52886,53313,910,188,28,3,2023-01-24 17:56:32,21.0
52887,53314,275,252,28,3,2023-01-24 17:57:12,20.0
52889,53316,127,210,19,3,2023-01-24 18:04:50,22.0
52890,53317,405,78,15,3,2023-01-24 18:07:01,20.0
52892,53319,530,14,28,3,2023-01-24 18:11:27,20.0
52895,53322,593,209,19,3,2023-01-24 18:23:18,15.0
52898,53325,98,127,12,3,2023-01-24 18:27:17,12.0
52900,53327,593,300,19,3,2023-01-24 18:30:52,8.0
52901,53328,81,127,12,3,2023-01-24 18:32:23,12.0
52902,53329,576,9,1,3,2023-01-24 18:42:30,10.0
52914,53341,12,191,28,3,2023-01-24 19:38:38,21.0
52917,53344,602,8,12,3,2023-01-24 19:58:41,20.0
52932,53359,5,52,1,3,2023-01-24 21:25:33,19.0
52933,53360,602,8,12,3,2023-01-24 21:27:59,20.0
52937,53364,12,191,28,3,2023-01-24 21:32:34,21.0
52942,53369,923,189,28,3,2023-01-24 21:47:30,21.0
52944,53371,653,21,23,3,2023-01-24 21:50:23,20.0
52945,53372,653,104,23,3,2023-01-24 21:50:23,31.0
52972,53399,113,8,12,3,2023-01-25 04:39:52,20.0
52973,53400,282,14,24,3,2023-01-25 07:53:10,18.0
52974,53401,127,210,19,3,2023-01-25 08:54:10,22.0
52975,53402,153,8,30,3,2023-01-25 09:41:18,20.0
52976,53403,153,8,30,3,2023-01-25 09:41:18,20.0
52977,53404,633,8,2,3,2023-01-25 09:43:09,21.0
52978,53405,221,75,18,3,2023-01-25 09:56:13,22.0
52979,53406,97,301,19,3,2023-01-25 10:33:41,8.0
52980,53407,10,301,19,3,2023-01-25 10:33:55,8.0
52981,53408,371,131,19,3,2023-01-25 10:39:31,17.0
52982,53409,575,104,1,3,2023-01-25 10:40:28,31.0
52983,53410,305,105,6,3,2023-01-25 10:51:13,19.0
52984,53411,811,52,15,3,2023-01-25 10:56:45,20.0
52985,53412,10,210,19,3,2023-01-25 11:11:21,22.0
52990,53417,155,54,12,3,2023-01-25 12:13:14,20.0
52991,53418,491,75,24,3,2023-01-25 12:19:38,23.0
52992,53419,544,14,24,3,2023-01-25 12:19:54,18.0
52993,53420,160,53,7,3,2023-01-25 12:20:54,25.0
52994,53421,4,44,1,3,2023-01-25 12:22:38,19.0
52995,53422,9,104,1,3,2023-01-25 12:22:48,31.0
52996,53423,811,53,15,3,2023-01-25 12:29:56,31.0
52998,53425,127,210,19,3,2023-01-25 12:56:42,22.0
52999,53426,641,8,23,3,2023-01-25 13:03:18,19.0
53000,53427,602,54,12,3,2023-01-25 13:07:22,20.0
53001,53428,186,8,15,3,2023-01-25 13:09:57,20.0
53002,53429,78,8,23,3,2023-01-25 13:14:01,19.0
53003,53430,587,8,6,3,2023-01-25 13:20:04,20.0
53004,53431,405,78,15,3,2023-01-25 13:21:43,20.0
53005,53432,600,54,12,3,2023-01-25 13:37:04,20.0
53006,53433,7,11,1,3,2023-01-25 13:44:14,18.0
53007,53434,97,300,19,3,2023-01-25 14:02:08,8.0
53008,53435,575,44,1,3,2023-01-25 14:04:01,19.0
53009,53436,498,14,24,3,2023-01-25 14:04:32,18.0
53010,53437,680,53,7,3,2023-01-25 14:04:56,25.0
53011,53438,157,53,7,3,2023-01-25 14:08:00,25.0
53012,53439,584,8,6,3,2023-01-25 14:12:00,20.0
53013,53440,565,52,26,3,2023-01-25 14:28:51,20.0
53014,53441,492,78,1,3,2023-01-25 14:36:33,19.0
53015,53442,411,8,2,3,2023-01-25 15:10:43,21.0
53021,53448,859,75,3,3,2023-01-25 15:22:33,22.0
53022,53449,97,301,19,3,2023-01-25 15:58:48,8.0
53023,53450,97,301,19,3,2023-01-25 15:58:48,8.0
53024,53451,247,37,21,3,2023-01-25 16:07:54,36.0
53025,53452,640,37,21,3,2023-01-25 16:08:00,36.0
53026,53453,113,54,12,3,2023-01-25 16:09:29,20.0
53028,53455,404,210,19,3,2023-01-25 16:30:03,22.0
53040,53467,599,210,19,3,2023-01-25 16:49:30,22.0
53041,53468,409,43,29,3,2023-01-25 16:50:24,19.0
53043,53470,6,52,1,3,2023-01-25 17:01:44,19.0
53044,53471,57,14,1,3,2023-01-25 17:01:54,18.0
53051,53478,97,137,19,3,2023-01-25 17:40:49,15.0
53052,53479,10,209,19,3,2023-01-25 17:42:34,15.0
53053,53480,10,137,19,3,2023-01-25 17:42:34,15.0
53057,53484,390,75,18,3,2023-01-25 17:46:32,22.0
53060,53487,97,137,19,3,2023-01-25 17:50:37,15.0
53063,53490,97,210,19,3,2023-01-25 17:52:22,22.0
53066,53493,349,14,24,3,2023-01-25 18:00:43,18.0
53075,53502,5,210,19,3,2023-01-25 18:10:30,22.0
53082,53509,647,8,23,3,2023-01-25 18:26:42,19.0
53088,53515,599,137,19,3,2023-01-25 18:38:46,15.0
53097,53524,298,104,6,3,2023-01-25 18:48:52,31.0
53098,53525,298,8,6,3,2023-01-25 18:48:52,20.0
53130,53557,544,75,24,3,2023-01-25 18:55:08,23.0
53152,53579,853,75,18,3,2023-01-25 19:23:19,22.0
53153,53580,853,75,18,3,2023-01-25 19:23:19,22.0
53154,53581,853,10,18,3,2023-01-25 19:23:19,25.0
53155,53582,853,10,18,3,2023-01-25 19:23:19,25.0
53156,53583,853,10,18,3,2023-01-25 19:23:19,25.0
53158,53585,853,10,18,3,2023-01-25 19:28:20,25.0
53170,53597,593,301,19,3,2023-01-25 19:56:42,8.0
53198,53625,853,75,18,3,2023-01-25 21:06:58,22.0
53226,53653,599,210,19,3,2023-01-25 22:11:28,22.0
53227,53654,599,137,19,3,2023-01-25 22:11:28,15.0
53230,53657,108,8,12,3,2023-01-25 22:13:09,20.0
53277,53704,108,8,12,3,2023-01-25 23:57:56,20.0
53323,53750,282,14,24,3,2023-01-26 08:06:48,18.0
53324,53751,327,14,11,3,2023-01-26 08:13:24,20.0
53325,53752,616,53,7,3,2023-01-26 09:04:59,25.0
53326,53753,298,104,6,3,2023-01-26 09:13:27,31.0
53327,53754,63,8,6,3,2023-01-26 09:56:37,20.0
53328,53755,221,14,7,3,2023-01-26 10:01:35,19.0
53329,53756,9,104,1,3,2023-01-26 10:03:59,31.0
53330,53757,575,44,1,3,2023-01-26 10:05:19,19.0
53331,53758,97,301,19,3,2023-01-26 11:10:01,8.0
53332,53759,129,21,11,3,2023-01-26 11:45:25,25.0
53333,53760,9,44,1,3,2023-01-26 11:53:29,19.0
53334,53761,466,104,1,3,2023-01-26 11:54:21,31.0
53335,53762,11,44,1,3,2023-01-26 11:57:57,19.0
53336,53763,10,14,1,3,2023-01-26 12:01:51,18.0
53337,53764,703,43,24,3,2023-01-26 12:07:30,19.0
53338,53765,275,188,28,3,2023-01-26 12:11:04,21.0
53339,53766,304,8,6,3,2023-01-26 12:13:31,20.0
53340,53767,559,8,28,3,2023-01-26 12:14:04,20.0
53341,53768,558,8,28,3,2023-01-26 12:18:17,20.0
53342,53769,544,14,24,3,2023-01-26 12:26:02,18.0
53343,53770,98,53,12,3,2023-01-26 12:33:04,24.0
53344,53771,530,189,28,3,2023-01-26 12:37:34,21.0
53345,53772,149,53,12,3,2023-01-26 12:41:39,24.0
53352,53779,18,78,15,3,2023-01-26 13:01:27,20.0
53353,53780,641,8,23,3,2023-01-26 13:06:01,19.0
53355,53782,570,52,26,3,2023-01-26 13:21:59,20.0
53356,53783,221,75,18,3,2023-01-26 13:23:00,22.0
53357,53784,530,14,28,3,2023-01-26 13:25:38,20.0
53358,53785,602,54,12,3,2023-01-26 13:37:31,20.0
53359,53786,436,38,21,3,2023-01-26 13:38:10,10.0
53360,53787,690,38,21,3,2023-01-26 13:44:14,10.0
53361,53788,498,14,24,3,2023-01-26 13:51:56,18.0
53362,53789,491,14,24,3,2023-01-26 13:52:24,18.0
53363,53790,73,38,21,3,2023-01-26 13:57:23,10.0
53364,53791,331,8,6,3,2023-01-26 14:01:43,20.0
53365,53792,392,210,19,3,2023-01-26 14:08:55,22.0
53366,53793,97,301,19,3,2023-01-26 14:26:13,8.0
53367,53794,404,210,19,3,2023-01-26 14:27:52,22.0
53368,53795,394,210,19,3,2023-01-26 14:28:25,22.0
53369,53796,544,75,24,3,2023-01-26 14:41:05,23.0
53370,53797,140,43,29,3,2023-01-26 14:43:05,19.0
53373,53800,396,234,12,3,2023-01-26 15:00:45,7.0
53374,53801,98,54,12,3,2023-01-26 15:01:03,20.0
53375,53802,483,234,12,3,2023-01-26 15:02:15,7.0
53376,53803,579,54,6,3,2023-01-26 15:21:07,20.0
53377,53804,294,75,3,3,2023-01-26 15:25:34,22.0
53378,53805,294,75,3,3,2023-01-26 15:25:34,22.0
53379,53806,294,75,3,3,2023-01-26 15:25:34,22.0
53390,53817,373,43,29,3,2023-01-26 16:01:13,19.0
53391,53818,565,52,26,3,2023-01-26 16:05:44,20.0
53392,53819,600,234,12,3,2023-01-26 16:06:56,7.0
53393,53820,902,234,12,3,2023-01-26 16:10:54,7.0
53394,53821,601,234,12,3,2023-01-26 16:11:04,7.0
53395,53822,607,8,12,3,2023-01-26 16:11:34,20.0
53396,53823,11,232,1,3,2023-01-26 16:27:46,15.0
53405,53832,10,300,19,3,2023-01-26 17:13:51,8.0
53406,53833,704,52,26,3,2023-01-26 17:16:55,20.0
53418,53845,351,14,24,3,2023-01-26 17:36:36,18.0
53419,53846,680,54,12,3,2023-01-26 17:42:58,20.0
53423,53850,199,54,12,3,2023-01-26 17:46:55,20.0
53427,53854,193,43,7,3,2023-01-26 17:47:31,20.0
53430,53857,722,75,24,3,2023-01-26 17:52:06,23.0
53431,53858,544,75,24,3,2023-01-26 17:54:17,23.0
53432,53859,559,189,28,3,2023-01-26 18:01:53,21.0
53444,53871,385,301,19,3,2023-01-26 18:23:45,8.0
53446,53873,224,209,19,3,2023-01-26 18:28:48,15.0
53447,53874,224,209,19,3,2023-01-26 18:28:48,15.0
53450,53877,602,54,12,3,2023-01-26 18:32:47,20.0
53461,53888,390,191,28,3,2023-01-26 18:41:41,21.0
53471,53898,602,54,12,3,2023-01-26 18:56:10,20.0
53491,53918,853,10,18,3,2023-01-26 19:16:01,25.0
53492,53919,108,8,18,3,2023-01-26 19:16:18,22.0
53511,53938,601,10,18,3,2023-01-26 19:46:21,25.0
53520,53947,12,189,28,3,2023-01-26 20:01:15,21.0
53567,53994,602,54,12,3,2023-01-26 20:51:42,20.0
53581,54008,559,252,28,3,2023-01-26 21:21:55,20.0
53612,54039,557,252,28,3,2023-01-26 21:59:09,20.0
53624,54051,602,54,12,3,2023-01-26 22:34:59,20.0
53648,54075,924,8,6,3,2023-01-27 00:39:45,20.0
53654,54081,413,8,13,3,2023-01-27 09:14:32,20.0
53655,54082,601,8,12,3,2023-01-27 09:26:19,20.0
53656,54083,703,43,24,3,2023-01-27 09:44:26,19.0
53657,54084,160,53,7,3,2023-01-27 09:48:31,25.0
53658,54085,593,281,19,3,2023-01-27 10:00:14,22.0
53659,54086,129,8,28,3,2023-01-27 10:22:41,20.0
53660,54087,97,301,19,3,2023-01-27 10:23:10,8.0
53661,54088,544,43,24,3,2023-01-27 10:53:41,19.0
53662,54089,450,43,24,3,2023-01-27 11:01:03,19.0
53663,54090,413,8,13,3,2023-01-27 11:26:41,20.0
53664,54091,602,8,12,3,2023-01-27 11:57:39,20.0
53665,54092,575,104,1,3,2023-01-27 11:58:55,31.0
53666,54093,298,104,6,3,2023-01-27 12:03:15,31.0
53667,54094,576,78,1,3,2023-01-27 12:04:00,19.0
53668,54095,282,14,24,3,2023-01-27 12:06:01,18.0
53669,54096,216,14,2,3,2023-01-27 12:06:57,20.0
53670,54097,5,281,19,3,2023-01-27 12:17:25,22.0
53674,54101,491,14,24,3,2023-01-27 12:28:42,18.0
53675,54102,587,54,6,3,2023-01-27 12:29:23,20.0
53676,54103,405,78,15,3,2023-01-27 12:35:19,20.0
53677,54104,97,54,2,3,2023-01-27 12:47:25,19.0
53678,54105,586,8,6,3,2023-01-27 13:04:10,20.0
53679,54106,586,8,6,3,2023-01-27 13:04:10,20.0
53680,54107,584,105,6,3,2023-01-27 13:17:04,19.0
53681,54108,677,53,7,3,2023-01-27 13:18:33,25.0
53685,54112,11,8,2,3,2023-01-27 13:26:51,21.0
53689,54116,572,9,1,3,2023-01-27 13:51:44,10.0
53690,54117,262,8,6,3,2023-01-27 14:02:18,20.0
53691,54118,466,52,1,3,2023-01-27 14:03:25,19.0
53692,54119,10,137,19,3,2023-01-27 14:11:16,15.0
53693,54120,607,234,12,3,2023-01-27 14:17:12,7.0
53694,54121,602,234,12,3,2023-01-27 14:17:21,7.0
53697,54124,141,105,6,3,2023-01-27 14:29:39,19.0
53698,54125,142,52,2,3,2023-01-27 14:30:11,19.0
53702,54129,216,8,2,3,2023-01-27 14:36:56,21.0
53703,54130,544,75,24,3,2023-01-27 14:44:30,23.0
53704,54131,16,9,1,3,2023-01-27 14:46:56,10.0
53707,54134,111,8,2,3,2023-01-27 15:08:57,21.0
53708,54135,111,8,2,3,2023-01-27 15:09:49,21.0
53709,54136,602,54,12,3,2023-01-27 15:23:54,20.0
53723,54150,579,54,6,3,2023-01-27 16:18:09,20.0
53750,54177,75,256,21,3,2023-01-27 16:56:42,19.0
53792,54219,231,8,23,3,2023-01-27 17:33:48,19.0
53804,54231,602,54,12,3,2023-01-27 17:37:30,20.0
53813,54240,78,104,23,3,2023-01-27 17:41:40,31.0
53863,54290,231,8,23,3,2023-01-27 17:59:44,19.0
53872,54299,781,38,21,3,2023-01-27 18:01:43,10.0
53874,54301,436,38,21,3,2023-01-27 18:02:35,10.0
53887,54314,10,137,19,3,2023-01-27 18:08:28,15.0
53903,54330,657,166,27,3,2023-01-27 18:14:42,10.0
53972,54399,78,8,23,3,2023-01-27 18:43:27,19.0
54017,54444,910,188,28,3,2023-01-27 18:53:23,21.0
54114,54541,411,8,2,3,2023-01-27 19:10:39,21.0
54133,54560,231,8,23,3,2023-01-27 19:21:12,19.0
54140,54567,673,54,12,3,2023-01-27 19:26:35,20.0
54144,54571,282,14,24,3,2023-01-27 19:27:39,18.0
54145,54572,282,14,24,3,2023-01-27 19:27:39,18.0
54180,54607,564,52,26,3,2023-01-27 19:44:15,20.0
54181,54608,564,52,26,3,2023-01-27 19:44:15,20.0
54263,54690,480,8,23,3,2023-01-27 20:10:50,19.0
54264,54691,480,8,23,3,2023-01-27 20:10:50,19.0
54290,54717,480,8,23,3,2023-01-27 20:25:59,19.0
54300,54727,231,8,23,3,2023-01-27 20:29:22,19.0
54372,54799,607,234,12,3,2023-01-27 20:51:51,7.0
54375,54802,673,54,12,3,2023-01-27 20:57:36,20.0
54380,54807,150,234,12,3,2023-01-27 21:03:49,7.0
54435,54862,545,43,24,3,2023-01-27 21:40:20,19.0
54466,54893,5,207,19,3,2023-01-27 21:47:54,24.0
54488,54915,498,75,24,3,2023-01-27 21:58:10,23.0
54491,54918,673,54,12,3,2023-01-27 22:00:38,20.0
54492,54919,673,54,12,3,2023-01-27 22:00:38,20.0
54506,54933,282,14,24,3,2023-01-27 22:17:43,18.0
54515,54942,396,234,12,3,2023-01-27 22:23:53,7.0
54518,54945,199,234,12,3,2023-01-27 22:24:06,7.0
54522,54949,561,8,28,3,2023-01-27 22:24:13,20.0
54539,54966,922,8,28,3,2023-01-27 22:26:47,20.0
54543,54970,159,43,7,3,2023-01-27 22:27:36,20.0
54603,55030,607,234,12,3,2023-01-27 22:47:13,7.0
54655,55082,600,234,12,3,2023-01-27 23:21:03,7.0
54675,55102,600,8,12,3,2023-01-27 23:27:17,20.0
54697,55124,287,123,24,3,2023-01-27 23:39:30,30.0
54724,55151,756,207,19,3,2023-01-27 23:52:25,24.0
54738,55165,561,191,28,3,2023-01-27 23:58:47,21.0
54768,55195,559,189,28,3,2023-01-28 00:14:37,21.0
54831,55258,97,301,19,3,2023-01-28 00:44:19,8.0
54851,55278,902,234,12,3,2023-01-28 01:07:59,7.0
54852,55279,902,234,12,3,2023-01-28 01:07:59,7.0
54872,55299,557,191,28,3,2023-01-28 01:23:30,21.0
54876,55303,643,37,21,3,2023-01-28 01:27:00,36.0
54877,55304,643,37,21,3,2023-01-28 01:27:00,36.0
54889,55316,396,234,12,3,2023-01-28 01:38:41,7.0
54924,55351,534,207,19,3,2023-01-28 02:03:42,24.0
54941,55368,10,210,19,3,2023-01-28 02:18:22,22.0
54953,55380,594,207,19,3,2023-01-28 02:28:53,24.0
54978,55405,224,207,19,3,2023-01-28 02:46:13,24.0
54979,55406,224,207,19,3,2023-01-28 02:46:13,24.0
54985,55412,73,37,21,3,2023-01-28 02:57:35,36.0
55016,55443,390,8,28,3,2023-01-28 03:46:36,20.0
55027,55454,371,131,19,3,2023-01-28 03:58:41,17.0
55028,55455,680,127,12,3,2023-01-28 03:59:01,12.0
55033,55460,371,281,19,3,2023-01-28 04:06:52,22.0
55051,55478,385,209,19,3,2023-01-28 05:27:15,15.0
55052,55479,385,209,19,3,2023-01-28 05:27:15,15.0
55053,55480,385,209,19,3,2023-01-28 05:27:15,15.0
55057,55484,385,137,19,3,2023-01-28 05:43:49,15.0
55059,55486,224,209,19,3,2023-01-28 05:50:32,15.0
55060,55487,602,54,12,3,2023-01-28 09:07:27,20.0
55061,55488,302,104,6,3,2023-01-28 10:15:04,31.0
55062,55489,306,54,6,3,2023-01-28 10:26:01,20.0
55063,55490,298,8,6,3,2023-01-28 10:46:03,20.0
55064,55491,601,54,12,3,2023-01-28 11:02:58,20.0
55065,55492,381,131,19,3,2023-01-28 11:41:39,17.0
55066,55493,133,207,19,3,2023-01-28 11:59:16,24.0
55067,55494,593,210,19,3,2023-01-28 11:59:59,22.0
55068,55495,392,207,19,3,2023-01-28 12:04:17,24.0
55069,55496,5,301,19,3,2023-01-28 12:11:39,8.0
55070,55497,601,54,12,3,2023-01-28 12:27:42,20.0
55071,55498,722,14,24,3,2023-01-28 12:48:21,18.0
55072,55499,97,8,2,3,2023-01-28 12:59:25,21.0
55073,55500,5,210,19,3,2023-01-28 13:10:46,22.0
55074,55501,381,208,19,3,2023-01-28 13:11:06,19.0
55075,55502,544,14,24,3,2023-01-28 13:53:00,18.0
55076,55503,12,189,28,3,2023-01-28 13:54:29,21.0
55077,55504,111,14,2,3,2023-01-28 13:56:18,20.0
55078,55505,602,8,12,3,2023-01-28 13:56:37,20.0
55097,55524,722,75,24,3,2023-01-28 13:59:16,23.0
55098,55525,328,43,24,3,2023-01-28 14:06:50,19.0
55099,55526,593,281,19,3,2023-01-28 14:22:20,22.0
55130,55558,381,131,19,3,2023-01-28 15:53:07,17.0
55131,55559,11,44,1,3,2023-01-28 16:00:04,19.0
55132,55560,593,301,19,3,2023-01-28 16:10:11,8.0
55133,55561,579,8,6,3,2023-01-28 16:22:35,20.0
55134,55562,370,137,19,3,2023-01-28 16:47:43,15.0
55141,55569,593,137,19,3,2023-01-28 17:31:26,15.0
55155,55583,284,8,6,3,2023-01-28 17:57:27,20.0
55163,55591,680,54,12,3,2023-01-28 18:22:35,20.0
55164,55592,381,204,19,3,2023-01-28 18:49:08,15.0
55182,55610,593,208,19,3,2023-01-28 23:26:47,19.0
55183,55611,5,14,1,3,2023-01-29 10:09:21,18.0
55184,55612,579,104,6,3,2023-01-29 10:58:38,31.0
55185,55613,5,14,1,3,2023-01-29 11:55:00,18.0
55186,55614,544,14,24,3,2023-01-29 12:18:08,18.0
55187,55615,722,75,24,3,2023-01-29 12:22:31,23.0
55188,55616,498,14,24,3,2023-01-29 12:56:29,18.0
55189,55617,572,9,1,3,2023-01-29 14:02:38,10.0
55190,55618,593,209,19,3,2023-01-29 14:10:10,15.0
55191,55619,370,131,19,3,2023-01-29 14:14:31,17.0
55192,55620,593,137,19,3,2023-01-29 14:30:15,15.0
55193,55621,5,210,19,3,2023-01-29 14:34:40,22.0
55194,55622,544,75,24,3,2023-01-29 14:40:24,23.0
55195,55623,97,210,19,3,2023-01-29 15:06:37,22.0
55196,55624,349,75,24,3,2023-01-29 15:06:51,23.0
55197,55625,542,75,24,3,2023-01-29 15:14:29,23.0
55198,55626,640,21,21,3,2023-01-29 15:30:39,10.0
55199,55627,781,38,21,3,2023-01-29 15:30:55,10.0
55200,55628,440,38,21,3,2023-01-29 15:31:19,10.0
55201,55629,73,21,21,3,2023-01-29 15:31:27,10.0
55202,55630,781,38,21,3,2023-01-29 15:31:32,10.0
55203,55631,690,21,21,3,2023-01-29 15:31:54,10.0
55204,55632,781,33,21,3,2023-01-29 15:32:31,15.0
55205,55633,73,38,21,3,2023-01-29 15:32:36,10.0
55206,55634,690,38,21,3,2023-01-29 15:32:44,10.0
55207,55635,75,21,21,3,2023-01-29 15:33:29,10.0
55208,55636,436,21,21,3,2023-01-29 15:33:46,10.0
55209,55637,247,21,21,3,2023-01-29 15:33:55,10.0
55210,55638,640,38,21,3,2023-01-29 15:50:17,10.0
55211,55639,247,33,21,3,2023-01-29 15:53:05,15.0
55212,55640,248,40,21,3,2023-01-29 15:54:09,19.0
55213,55641,16,9,1,3,2023-01-29 16:02:19,10.0
55214,55642,287,75,24,3,2023-01-29 16:16:13,23.0
55215,55643,450,75,24,3,2023-01-29 16:16:20,23.0
55216,55644,593,138,19,3,2023-01-29 17:02:44,13.0
55217,55645,392,300,19,3,2023-01-29 17:03:22,8.0
55218,55646,584,8,6,3,2023-01-29 17:27:03,20.0
55228,55656,607,8,12,3,2023-01-29 20:17:43,20.0
55247,55675,371,131,19,3,2023-01-29 23:56:08,17.0
55252,55680,593,300,19,3,2023-01-30 01:34:53,8.0
55253,55681,371,131,19,3,2023-01-30 02:00:41,17.0
55254,55682,10,209,19,3,2023-01-30 02:14:11,15.0
55255,55683,224,209,19,3,2023-01-30 02:15:37,15.0
55261,55689,593,210,19,3,2023-01-30 03:11:28,22.0
55262,55690,10,210,19,3,2023-01-30 03:11:39,22.0
55265,55693,127,137,19,3,2023-01-30 03:23:07,15.0
55266,55694,112,207,19,3,2023-01-30 04:29:21,24.0
55267,55695,575,44,1,3,2023-01-30 08:04:23,19.0
55268,55696,304,8,6,3,2023-01-30 08:11:30,20.0
55269,55697,149,53,12,3,2023-01-30 08:13:15,24.0
55270,55698,186,8,15,3,2023-01-30 08:13:39,20.0
55271,55699,282,14,24,3,2023-01-30 09:02:47,18.0
55273,55701,60,9,1,3,2023-01-30 09:15:19,10.0
55274,55702,675,53,7,3,2023-01-30 09:20:16,25.0
55275,55703,157,53,7,3,2023-01-30 09:33:44,25.0
55276,55704,498,43,24,3,2023-01-30 10:01:43,19.0
55277,55705,331,104,6,3,2023-01-30 10:06:33,31.0
55278,55706,583,105,6,3,2023-01-30 10:14:46,19.0
55279,55707,466,104,1,3,2023-01-30 10:47:33,31.0
55280,55708,575,104,1,3,2023-01-30 10:48:28,31.0
55281,55709,282,14,24,3,2023-01-30 10:53:35,18.0
55282,55710,565,78,26,3,2023-01-30 11:04:10,20.0
55283,55711,584,8,6,3,2023-01-30 11:26:21,20.0
55284,55712,81,53,12,3,2023-01-30 11:35:03,24.0
55285,55713,480,104,23,3,2023-01-30 11:39:06,31.0
55286,55714,480,104,23,3,2023-01-30 11:39:06,31.0
55287,55715,112,14,2,3,2023-01-30 11:49:32,20.0
55288,55716,326,53,7,3,2023-01-30 12:04:39,25.0
55289,55717,593,207,19,3,2023-01-30 12:05:47,24.0
55290,55718,601,10,18,3,2023-01-30 12:08:04,25.0
55291,55719,302,104,6,3,2023-01-30 12:12:18,31.0
55292,55720,5,131,19,3,2023-01-30 12:17:49,17.0
55293,55721,105,8,23,3,2023-01-30 12:29:51,19.0
55294,55722,112,8,2,3,2023-01-30 12:37:12,21.0
55295,55723,112,8,2,3,2023-01-30 12:37:12,21.0
55296,55724,160,53,7,3,2023-01-30 12:42:31,25.0
55297,55725,603,11,1,3,2023-01-30 13:11:39,18.0
55298,55726,544,43,24,3,2023-01-30 13:32:06,19.0
55299,55727,601,10,18,3,2023-01-30 13:36:20,25.0
55300,55728,853,10,18,3,2023-01-30 13:36:29,25.0
55301,55729,113,8,12,3,2023-01-30 13:39:54,20.0
55302,55730,681,53,7,3,2023-01-30 13:51:44,25.0
55303,55731,593,281,19,3,2023-01-30 13:59:12,22.0
55304,55732,224,128,19,3,2023-01-30 14:05:14,20.0
55305,55733,381,131,19,3,2023-01-30 14:09:29,17.0
55306,55734,407,43,29,3,2023-01-30 14:19:42,19.0
55307,55735,193,53,7,3,2023-01-30 14:43:18,25.0
55308,55736,112,14,2,3,2023-01-30 15:03:52,20.0
55309,55737,287,75,24,3,2023-01-30 15:11:38,23.0
55310,55738,298,8,6,3,2023-01-30 15:15:52,20.0
55311,55739,306,14,24,3,2023-01-30 15:30:07,18.0
55312,55740,579,54,6,3,2023-01-30 15:30:50,20.0
55314,55742,282,14,24,3,2023-01-30 15:36:05,18.0
55315,55743,654,44,30,3,2023-01-30 15:54:54,20.0
55316,55744,544,14,24,3,2023-01-30 15:57:10,18.0
55317,55745,9,104,1,3,2023-01-30 15:58:18,31.0
55318,55746,127,137,19,3,2023-01-30 15:59:26,15.0
55319,55747,127,210,19,3,2023-01-30 15:59:26,22.0
55320,55748,492,11,1,3,2023-01-30 16:00:56,18.0
55321,55749,492,232,1,3,2023-01-30 16:24:56,15.0
55322,55750,73,21,21,3,2023-01-30 16:48:00,10.0
55323,55751,247,21,21,3,2023-01-30 16:48:05,10.0
55324,55752,11,54,2,3,2023-01-30 16:59:47,19.0
55325,55753,593,137,19,3,2023-01-30 17:03:34,15.0
55328,55756,93,8,12,3,2023-01-30 17:23:08,20.0
55332,55760,282,14,24,3,2023-01-30 17:33:50,18.0
55333,55761,703,14,24,3,2023-01-30 17:35:20,18.0
55334,55762,398,21,21,3,2023-01-30 17:38:46,10.0
55335,55763,602,44,31,3,2023-01-30 17:43:07,19.0
55337,55765,498,14,24,3,2023-01-30 17:55:46,18.0
